date,open,high,close,low,volume,amount
2011-11-03,10618.458999999999,10777.766000000001,10624.117,10618.458999999999,9775348736,133355618304
2011-11-04,10721.483999999999,10791.393,10699.488000000001,10642.505,6974907392,92276957184
2011-11-07,10660.148000000001,10717.212,10591.66,10579.421,5393448448,70859759616
2011-11-08,10619.409,10663.658000000001,10541.101999999999,10519.257,5318790656,68481605632
2011-11-09,10575.183,10636.503999999999,10625.881000000001,10455.687,5676930048,77124812800
2011-11-10,10508.722,10567.483,10477.553,10464.365,6391858176,88526487552
2011-11-11,10500.573,10531.136999999999,10418.934000000001,10375.381,5287077376,71472422912
2011-11-14,10501.73,10645.684,10645.684,10495.698,6410128896,88620695552
2011-11-15,10631.046,10640.323,10582.998,10545.008,6084983808,84056563712
2011-11-16,10593.55,10595.88,10313.332,10282.255,6898508288,88628002816
2011-11-17,10317.322,10408.605,10303.16,10296.516,4985669120,69372174336
2011-11-18,10236.985,10242.065999999999,10025.168,10002.773000000001,5366502400,70407503872
2011-11-21,10032.465,10063.847,10033.793,9953.573,3762328320,50944270336
2011-11-22,9971.683,10052.443000000001,10028.204,9922.298,3765750016,50591207424
2011-11-23,10043.017,10076.678,9957.318000000001,9933.213,3609801472,50096726016
2011-11-24,9889.551,10023.067,9966.743,9837.851999999999,3987525120,52271812608
2011-11-25,9943.66,9999.552,9886.245,9866.275,3660605696,50812399616
2011-11-28,9908.124,9961.657,9884.696,9833.444,3487966720,48867848192
2011-11-29,9970.921,10012.937,10012.937,9903.178,4197259776,58275864576
2011-11-30,9991.948,9991.948,9693.385,9626.759,5399708672,69589549056
2011-12-01,9976.523000000001,10102.354,9917.863000000001,9902.82,6150515200,80758644736
2011-12-02,9868.405,9898.094000000001,9808.231,9757.949,4100199936,52888010752
2011-12-05,9805.451,9807.694,9586.084,9572.017,3641167872,46824828928
2011-12-06,9568.872,9618.411,9586.944,9505.225,3116783360,39919947776
2011-12-07,9582.383,9656.233,9606.247,9551.211,2736289024,35829096448
2011-12-08,9603.145,9712.136999999999,9580.517,9477.13,3625668096,47005425664
2011-12-09,9516.245,9583.154,9480.266,9439.835,2934932224,38083244032
2011-12-12,9457.831,9467.044,9376.279,9365.378,2667331072,33013000192
2011-12-13,9343.235,9367.755,9190.875,9175.175,3828080128,44381491200
2011-12-14,9164.214,9234.683,9093.025,9064.633,2994579968,36215750656
2011-12-15,9041.063,9041.063,8871.088,8850.468,3891881472,43408429056
2011-12-16,8864.945,9081.94,9081.94,8849.796,3945584128,45564370944
2011-12-19,9002.683,9089.874,9054.08,8808.66,4081607680,48698585088
2011-12-20,9020.969000000001,9166.658000000001,9031.669,9013.348,3983159552,47333888000
2011-12-21,9111.32,9147.216999999999,8884.253,8884.253,3598072320,43525488640
2011-12-22,8828.619,8992.021999999999,8909.348,8710.57,4391369728,49895276544
2011-12-23,8899.222,9100.293,8976.521,8866.636999999999,3798403584,43573329920
2011-12-26,8931.581,9038.136,8876.194,8875.103000000001,3043141376,34730389504
2011-12-27,8876.623,8904.951,8711.552,8692.376,3431498752,39177670656
2011-12-28,8667.333,8746.535,8739.728000000001,8555.116,3653412096,39619063808
2011-12-29,8693.141,8831.804,8781.319,8682.608,3208918528,34745954304
2011-12-30,8805.407,8942.856,8918.815999999999,8805.407,3506163968,39886901248
2012-01-04,8980.756,9025.66,8695.987,8695.199,3416350208,39105204224
2012-01-05,8653.101999999999,8744.221,8600.259,8566.064,3863459584,41515642880
2012-01-06,8597.373,8643.286,8634.418,8486.576,3396619520,36185030656
2012-01-09,8638.525,8946.879,8946.085,8532.665,4765147648,51508416512
2012-01-10,8930.56,9291.312,9281.245,8909.25,7367610880,76007694336
2012-01-11,9278.053,9312.056,9239.213,9186.155,6272701952,65258053632
2012-01-12,9191.544,9344.735999999999,9200.926,9177.594000000001,5145739264,55493693440
2012-01-13,9216.96,9258.306999999999,9030.588,8951.716999999999,5028944384,55547564032
2012-01-16,8951.177,9024.417,8827.474,8823.796999999999,3354945024,36871430144
2012-01-17,8835.878,9305.421999999999,9264.09,8762.571,5373119488,57933361152
2012-01-18,9326.435,9399.016,9115.269,9085.037,5510265344,62286872576
2012-01-19,9119.88,9363.051,9300.216999999999,9078.984,4439240192,49815904256
2012-01-20,9348.448,9503.372,9466.144,9259.018,4320292352,49505652736
2012-01-30,9482.208,9482.208,9274.851999999999,9274.851999999999,3608184320,41515839488
2012-01-31,9278.088,9324.805,9303.649,9213.139000000001,3165093376,34390638592
2012-02-01,9277.792,9403.366,9193.388,9173.069,3515428608,39973896192
2012-02-02,9222.241,9382.127,9382.127,9174.719000000001,3955403264,44681134080
2012-02-03,9349.284,9472.023000000001,9436.992,9292.780999999999,5384419840,58931519488
2012-02-06,9451.174,9526.786,9448.642,9404.485999999999,5361747456,59877494784
2012-02-07,9393.757,9393.757,9266.714,9206.857,4639745536,50497519616
2012-02-08,9259.636,9605.203000000001,9557.575,9236.155,5681477120,64155254784
2012-02-09,9548.22,9630.347,9560.726999999999,9493.929,7165563392,77614841856
2012-02-10,9539.704,9699.3,9590.954,9539.704,6395192320,69374828544
2012-02-13,9463.947,9670.777,9585.076,9420.396999999999,6532289536,73480380416
2012-02-14,9574.874,9597.078000000001,9543.775,9478.593,5726853120,62315204608
2012-02-15,9523.649,9725.222,9673.439,9515.79,7392936960,79433244672
2012-02-16,9647.15,9727.029,9622.83,9557.940999999999,7406210560,79823142912
2012-02-17,9681.447,9719.53,9615.339,9553.587,5613697024,62164348928
2012-02-20,9741.153,9755.757,9616.649,9616.649,6980809728,76117164032
2012-02-21,9632.440999999999,9695.87,9695.87,9539.826,6534021632,73758031872
2012-02-22,9709.933,9865.768,9862.535,9701.562,9207419904,105568952320
2012-02-23,9859.43,9958.748,9918.942,9840.054,8491555328,99231383552
2012-02-24,9922.164,10131.133,10124.154,9907.026,9035341824,101805350912
2012-02-27,10157.181,10333.918,10177.332,10157.181,10776637440,124526247936
2012-02-28,10155.038,10233.069,10161.86,10087.056,8755976192,101999263744
2012-02-29,10126.684000000001,10214.631,10054.845,10048.794,6699042304,80215113728
2012-03-01,10011.119,10125.671,10060.957,10011.119,5562601984,67976634368
2012-03-02,10078.82,10301.642,10299.935,10078.82,7322740224,84528144384
2012-03-05,10338.001,10379.459,10226.438,10217.526,8100640256,97352351744
2012-03-06,10193.234,10225.052,10093.814,10070.492,7555822080,89796141056
2012-03-07,9997.888,10173.659,10054.865,9991.327,7049799680,83655131136
2012-03-08,10092.132,10228.235,10171.128,10084.523000000001,6796418048,81022869504
2012-03-09,10202.945,10334.384,10334.384,10161.721,7326550016,92032327680
2012-03-12,10322.949,10373.921999999999,10300.503,10228.386,7502153216,97172774912
2012-03-13,10308.642,10427.243,10427.243,10292.046,7633937920,97512538112
2012-03-14,10487.295,10528.997,10094.891,10063.785,12309332992,154094993408
2012-03-15,10101.275,10173.383,10086.556,10013.431999999999,8299724800,101168521216
2012-03-16,10115.31,10284.253,10279.302,10071.583,7150017536,92036464640
2012-03-19,10256.511,10306.464,10296.165,10186.075,6992950784,91677040640
2012-03-20,10255.255,10255.255,10116.391,10110.377,6766129664,84549943296
2012-03-21,10152.301,10225.54,10090.436,10006.917,6436174848,83975905280
2012-03-22,10082.249,10116.952,10038.954,10008.879,5362983936,66797330432
2012-03-23,10002.896,10029.442,9885.25,9858.373,5220387328,64765009920
2012-03-26,9871.889000000001,9956.355,9946.136,9871.889000000001,4203964160,52460269568
2012-03-27,9959.444,10008.683,9841.383,9830.513,4554159616,58744020992
2012-03-28,9800.29,9824.619,9531.149,9515.98,6078582784,72089780224
2012-03-29,9478.122,9565.007,9418.225,9352.168,5309268480,59851186176
2012-03-30,9426.636,9505.142,9410.261999999999,9365.526,4329725952,49694588928
2012-04-05,9410.973,9737.898000000001,9709.026,9388.780999999999,5107759104,59824005120
2012-04-06,9704.875,9811.683,9786.186,9684.373,4988439040,59157942272
2012-04-09,9739.071,9802.234,9710.909,9650.574,4452583424,51152621568
2012-04-10,9682.83,9795.968,9795.968,9516.892,5341260800,58533052416
2012-04-11,9683.11,9920.341999999999,9802.321,9666.535,5552747520,58576764928
2012-04-12,9817.783000000001,10013.204,10007.652,9779.68,7137608704,76348506112
2012-04-13,10043.259,10116.124,10043.715,10008.67,7721420800,84608516096
2012-04-16,9975.625,10063.675,10000.309000000001,9954.886999999999,6640526848,68143521792
2012-04-17,9999.199,10022.545,9839.915,9837.779,6530304512,66688897024
2012-04-18,9888.054,10082.819,10069.533000000001,9842.072,7308761088,80710238208
2012-04-19,10049.769,10080.0,10015.405999999999,9971.616,6331875328,72747614208
2012-04-20,10004.279,10144.537,10131.035,9996.724,6996896768,77809516544
2012-04-23,10142.003,10154.507,10076.051,10034.253,7839544320,86824386560
2012-04-24,10010.347,10180.079,10041.886999999999,9841.437,8202009600,85872279552
2012-04-25,10012.849,10182.09,10162.006,9993.688,8125074432,80662192128
2012-04-26,10182.462,10258.572,10201.654,10152.048,7498313216,77938417664
2012-04-27,10191.091,10244.975,10180.393,10172.519,5788712960,61802561536
2012-05-02,10319.484,10500.149,10424.942,10253.044,7216977408,81817747456
2012-05-03,10415.29,10479.604,10468.375,10400.324,6552925184,76834406400
2012-05-04,10464.59,10576.208,10573.597,10410.942,7004519424,81091862528
2012-05-07,10512.693000000001,10616.278,10612.893,10509.756000000001,6980057600,86051831808
2012-05-08,10604.956,10605.351999999999,10524.68,10413.449,6761992192,82966708224
2012-05-09,10410.84,10410.84,10294.577,10282.815,6582218752,77517987840
2012-05-10,10287.757,10342.339,10277.617,10255.246,5347739648,65601794048
2012-05-11,10261.549,10342.802,10211.405999999999,10210.734,5642408960,68819410944
2012-05-14,10278.945,10284.9,10093.377,10091.004,6199067648,73368641536
2012-05-15,10027.401,10139.249,10131.81,10009.518,5791236608,64545533952
2012-05-16,10099.811,10099.811,9916.466,9916.466,5228592640,59090534400
2012-05-17,9942.179,10105.947,10079.478000000001,9915.806,5569179136,62454292480
2012-05-18,9995.905,10049.919,9903.094000000001,9880.043,5628276736,63719624704
2012-05-21,9893.771999999999,10060.077,9977.563,9870.354,4943984640,57379852288
2012-05-22,10030.542,10180.268,10180.268,10022.734,5104312320,58813407232
2012-05-23,10142.91,10218.331,10143.201,10055.928,5827984384,67737788416
2012-05-24,10122.572,10187.136999999999,9984.58,9951.268,5650504192,66424561664
2012-05-25,9980.177,10003.832,9884.959,9848.915,5399701504,59182411776
2012-05-28,9816.78,10108.368,10104.101,9755.59,6513666560,68392951808
2012-05-29,10101.401,10271.365,10214.735999999999,10087.476999999999,7619984896,87360208896
2012-05-30,10196.53,10241.311,10162.34,10135.378,6470032896,74674790400
2012-05-31,10089.952,10194.584,10141.41,10050.075,6364804096,74433593344
2012-06-01,10142.122,10262.05,10145.804,10095.334,5738637824,68269936640
2012-06-04,9988.528,10085.399,9874.518,9871.039,6112540160,70697476096
2012-06-05,9899.653,9941.537,9847.119,9816.761,4636791808,53915910144
2012-06-06,9863.703000000001,9897.744,9812.976,9772.468,4218269696,48328093696
2012-06-07,9921.31,9937.114,9755.641,9730.58,4706048512,52429139968
2012-06-08,9839.683,9843.902,9707.183,9685.337,4964159488,55307395072
2012-06-11,9731.798,9895.59,9849.77,9704.439,5138116096,59188998144
2012-06-12,9800.872,9875.249,9790.197,9773.66,4977419264,55447638016
2012-06-13,9835.405,9950.046,9950.046,9795.056,5752423424,66939842560
2012-06-14,9937.35,10002.504,9885.293,9881.154,5559755776,66426699776
2012-06-15,9906.584,9951.369,9885.645,9760.049,5406078464,63181332480
2012-06-18,9921.232,10020.069,9979.056999999999,9916.296999999999,5330163200,63838179328
2012-06-19,9954.001,9954.001,9848.159,9829.658000000001,5455902208,64643252224
2012-06-20,9877.190999999999,9906.108,9821.788,9800.57,4871651328,58045194240
2012-06-21,9787.575,9787.575,9682.686,9621.766,4986928640,58037657600
2012-06-25,9635.703000000001,9635.703000000001,9414.214,9402.229,5037413376,56424263680
2012-06-26,9373.141,9489.264000000001,9446.59,9351.801,4671425536,51553959936
2012-06-27,9444.271999999999,9540.889000000001,9416.499,9406.386999999999,4645887488,54828470272
2012-06-28,9449.712,9495.62,9383.267,9383.267,4759545856,54997364736
2012-06-29,9374.36,9512.056,9500.317,9363.974,4871566336,55936536576
2012-07-02,9575.087,9624.271,9566.45,9510.684000000001,5151603712,65125543936
2012-07-03,9566.574,9698.466999999999,9607.326,9533.292,5650065920,70309945344
2012-07-04,9637.112,9665.025,9569.159,9543.282,5039410176,61646503936
2012-07-05,9511.001,9511.001,9412.644,9366.886,4882323456,57711276032
2012-07-06,9463.065,9716.545,9690.16,9431.132,5903507968,73693675520
2012-07-09,9636.224,9727.519,9496.678,9491.449,5753987072,72680546304
2012-07-10,9467.751,9557.438,9476.722,9445.953000000001,4576398336,56224206848
2012-07-11,9455.464,9614.203000000001,9588.293,9453.631,4261290240,53255659520
2012-07-12,9575.529,9800.349,9753.487,9541.09,5917174272,75444084736
2012-07-13,9720.455,9853.728000000001,9792.488000000001,9708.621,5094990848,63050817536
2012-07-16,9768.595,9771.038,9540.886,9540.886,5973944320,69262761984
2012-07-17,9503.447,9602.988000000001,9560.029,9476.903,4450704896,52111978496
2012-07-18,9545.365,9588.04,9514.165,9328.896999999999,5141357568,57824518144
2012-07-19,9488.892,9609.445,9509.488000000001,9432.964,5952763904,64430960640
2012-07-20,9471.956,9509.405,9333.213,9325.256,4980096512,53432008704
2012-07-23,9255.937,9255.937,9186.024,9152.982,4418681856,48352763904
2012-07-24,9133.923,9340.517,9262.773000000001,9130.176,4139676416,46159810560
2012-07-25,9225.555,9248.443000000001,9155.343,9146.135,4385016320,48383377408
2012-07-26,9148.777,9218.124,9081.898000000001,9069.974,4474211328,49582211072
2012-07-27,9099.419,9157.981,9087.13,9054.869,3931097088,45888811008
2012-07-30,9087.298,9183.501,9071.06,9055.587,4054863616,42633990144
2012-07-31,9080.796999999999,9152.087,9059.224,9033.917,3946492160,41531863040
2012-08-01,9047.586,9234.74,9165.974,9045.426,4082502144,42908749824
2012-08-02,9150.946,9164.084,8995.623,8959.168,4160827904,43657994240
2012-08-03,9016.528,9076.622,9076.622,8957.279,4634255360,50465357824
2012-08-06,9055.117,9229.348,9212.205,9036.758,5765184512,64172630016
2012-08-07,9217.791,9243.091,9229.266,9175.669,6011674112,65739321344
2012-08-08,9231.893,9303.88,9210.669,9191.299,5625562624,61456777216
2012-08-09,9203.414,9344.091,9337.543,9176.776,6220360192,68699529216
2012-08-10,9335.556,9335.556,9238.203000000001,9224.302,5798039552,62178336768
2012-08-13,9226.462,9226.462,9039.22,9035.412,5811144192,60614451200
2012-08-14,9039.448,9101.261999999999,9089.615,8928.999,5827747328,62075449344
2012-08-15,9052.792,9084.875,9048.607,8994.376,4900392960,50648891392
2012-08-16,9018.364,9046.434000000001,8973.384,8963.873,4293046272,44866842624
2012-08-17,8963.403,8983.726,8883.605,8801.969000000001,3919897088,43235672064
2012-08-20,8805.348,8867.97,8838.629,8737.634,4163651328,43541151744
2012-08-21,8831.518,8935.242,8849.491,8799.235,5601200128,61849198592
2012-08-22,8859.46,8864.82,8726.024,8690.134,5606352896,60564140032
2012-08-23,8739.203000000001,8785.796999999999,8730.551,8655.614,5556563968,60266004480
2012-08-24,8697.238000000001,8718.530999999999,8579.279,8578.56,5546857984,58073464832
2012-08-27,8562.336,8562.336,8402.146,8401.085,5043766272,52232814592
2012-08-28,8389.168,8454.209,8400.357,8358.642,4471324672,46814822400
2012-08-29,8364.66,8396.835,8270.907,8270.024,4579848704,48519618560
2012-08-30,8218.715,8290.171999999999,8220.077,8132.36,5555673088,58525544448
2012-08-31,8218.904,8275.202,8210.994,8210.994,3839035136,38980829184
2012-09-03,8220.306999999999,8399.597,8361.671,8215.336,4888397824,51549638656
2012-09-04,8374.237,8393.159,8243.832,8223.353000000001,4926739456,52173672448
2012-09-05,8223.098,8282.218,8242.588,8182.05,4777772032,49782702080
2012-09-06,8255.679,8332.973,8288.265,8230.347,4871797760,50686373888
2012-09-07,8363.812,8822.261,8709.065999999999,8363.812,10292093952,105495838720
2012-09-10,8738.446,8817.619,8769.537,8716.577,8827300864,93219889152
2012-09-11,8728.094000000001,8739.47,8739.47,8638.757,7043138560,74334511104
2012-09-12,8788.01,8865.648000000001,8786.728000000001,8695.154,7079973888,73264553984
2012-09-13,8778.612,8821.649,8691.002,8691.002,6637609472,68471734272
2012-09-14,8801.575,8832.525,8740.051,8670.546,6989355520,70108143616
2012-09-17,8717.322,8738.322,8483.692,8483.52,5950301184,58549538816
2012-09-18,8456.317,8473.045,8390.15,8366.995,4293126656,43651809280
2012-09-19,8407.494,8445.92,8431.743,8351.596,4327142400,43897384960
2012-09-20,8393.014000000001,8393.014000000001,8202.204,8200.908000000001,5472220672,54169231360
2012-09-21,8186.736,8291.26,8201.528,8156.63,4602927616,46652952576
2012-09-24,8148.366,8364.309000000001,8310.937,8095.517,4130609408,41419800576
2012-09-25,8296.949,8364.689,8284.247,8256.619,3721217280,37939974144
2012-09-26,8289.846,8335.136,8193.373,8178.672,3899538944,37675520000
2012-09-27,8198.556,8520.19,8486.274,8198.556,5176550400,51198185472
2012-09-28,8422.285,8690.242,8679.219000000001,8415.035,5252872192,53626445824
2012-10-08,8677.991,8715.63,8540.075,8495.347,3960766976,40092012544
2012-10-09,8583.576,8774.358,8743.864,8583.576,6125027840,61833158656
2012-10-10,8727.745,8779.408000000001,8773.68,8684.119,6787316736,63722291200
2012-10-11,8741.939,8765.501,8665.089,8658.937,6472899072,62763593728
2012-10-12,8695.292,8782.447,8650.190999999999,8579.591999999999,5406149120,51816845312
2012-10-15,8660.716,8671.216999999999,8621.965,8551.097,4912147968,49068085248
2012-10-16,8618.426,8724.572,8645.54,8597.325,4742491136,48921260032
2012-10-17,8684.86,8699.198,8641.181,8563.549,4755893760,45196308480
2012-10-18,8673.734,8821.335,8798.198,8663.433,6773063168,62008799232
2012-10-19,8817.421999999999,8861.042,8796.418,8779.446,5638220288,53215698944
2012-10-22,8749.030999999999,8859.511999999999,8829.443000000001,8725.799,5218357760,49750872064
2012-10-23,8824.955,8836.09,8686.475,8680.962,5846906880,55200030720
2012-10-24,8662.742,8726.37,8653.907,8640.093,5657037312,47706673152
2012-10-25,8653.985999999999,8725.344000000001,8602.805,8587.77,6081392128,50116788224
2012-10-26,8597.065,8609.572,8414.85,8369.054,5358935040,47717408768
2012-10-29,8394.456,8423.577,8376.555,8339.655999999999,3774395136,34235297792
2012-10-30,8384.36,8478.008,8394.235999999999,8366.338,4094040320,37407272960
2012-10-31,8412.306999999999,8481.655999999999,8469.796,8386.903,4151222016,36864393216
2012-11-01,8473.028,8682.806999999999,8663.146999999999,8473.028,5936292864,54081490944
2012-11-02,8668.724,8697.315,8679.685,8616.923,5400992768,47755100160
2012-11-05,8674.257,8739.829,8654.74,8607.142,5202640384,47507369984
2012-11-06,8649.799,8661.401,8589.865,8483.7,5618075648,49951416320
2012-11-07,8581.533000000001,8626.614,8561.198,8534.665,4497335808,41515544576
2012-11-08,8489.294,8523.127,8399.38,8399.38,5022522368,44651253760
2012-11-09,8384.074,8421.036,8356.671,8339.546999999999,3873054208,34924924928
2012-11-12,8371.243,8437.935,8391.903,8312.996,4079944704,37235048448
2012-11-13,8382.913,8382.913,8234.6,8222.498,4473440256,39907631104
2012-11-14,8241.121,8293.675,8283.564,8205.742,3801025280,35023368192
2012-11-15,8231.110999999999,8285.017,8186.064,8173.774,3890860032,34460647424
2012-11-16,8169.673000000001,8177.348000000001,8118.147,8043.7519999999995,3652827904,33108944896
2012-11-19,8109.78,8109.78,8060.544,7954.068,3404802048,32168439808
2012-11-20,8074.659000000001,8150.13,8052.7880000000005,8043.879,3483222528,32383188992
2012-11-21,8055.644,8153.226,8150.84,7988.846,4276804608,38158962688
2012-11-22,8079.937,8101.871,8047.519,8027.764,3557797888,32382566400
2012-11-23,8074.0,8157.835999999999,8114.741999999999,8054.094,3326479104,31424718848
2012-11-26,8096.7119999999995,8114.906999999999,8016.071999999999,8003.339,3163816960,29598836736
2012-11-27,7986.696,8027.929,7936.741,7931.738,4300084736,36997767168
2012-11-28,7914.316,7917.404,7854.063,7844.494000000001,3648924928,31130011648
2012-11-29,7853.9169999999995,7919.353,7808.960999999999,7808.960999999999,3441650688,30256459776
2012-11-30,7808.543000000001,7960.982,7903.251,7786.839,3707701760,30697119744
2012-12-03,7903.2480000000005,7951.647,7710.875,7698.861,3892519168,33761980416
2012-12-04,7684.488,7828.118,7801.746,7660.45,4270958336,36112924672
2012-12-05,7783.026,8150.395,8091.678000000001,7782.684,7215458304,61608284160
2012-12-06,8081.82,8135.143,8071.491,8010.214,5069976576,43740041216
2012-12-07,8046.484,8211.636,8189.68,8007.401,7414489088,62531788800
2012-12-10,8199.181999999999,8285.65,8265.793,8150.028,7772075520,67759857664
2012-12-11,8230.025,8285.822,8220.543,8201.251,6501609984,55733071872
2012-12-12,8221.382,8278.464,8246.064,8168.639,5466242048,47668146176
2012-12-13,8222.567,8259.91,8171.349,8171.349,5216314880,44059078656
2012-12-14,8183.717,8536.537,8530.898000000001,8183.717,9890944000,86037102592
2012-12-17,8545.026,8659.021999999999,8600.334,8545.026,9101503488,83731587072
2012-12-18,8576.27,8711.782,8592.634,8511.398000000001,8386315776,76453601280
2012-12-19,8579.675,8686.12,8639.564,8558.254,6798760448,62895132672
2012-12-20,8604.204,8719.875,8693.226,8532.716999999999,7034338816,67439865856
2012-12-21,8702.735,8815.034,8658.348,8630.67,7633415680,77595230208
2012-12-24,8647.423,8702.024,8631.371,8605.953000000001,6427470336,66193342464
2012-12-25,8613.279,8941.145,8891.571,8571.7,10378237952,100299644928
2012-12-26,8887.386,8941.112,8940.68,8872.504,9639580672,94879490048
2012-12-27,8976.626,9036.937,8939.85,8910.746,9673649152,95395348480
2012-12-28,8953.341999999999,9038.616,9026.99,8926.966999999999,8009808384,80945143808
2012-12-31,9042.975,9119.198,9116.484,9007.106,8452604928,87373471744
2013-01-04,9204.114,9217.007,9096.065,8991.742,9080244224,93869875200
2013-01-07,9073.968,9132.786,9108.465,9033.953000000001,8487946240,86288703488
2013-01-08,9102.033000000001,9143.389000000001,9110.451,9010.158000000001,10219567104,104392949760
2013-01-09,9077.499,9178.833,9154.874,9066.823,10292577280,105123184640
2013-01-10,9151.813,9262.666,9170.055,9121.588,9006944256,90214932480
2013-01-11,9185.171999999999,9219.176,9017.733,8988.3,9945841664,101916033024
2013-01-14,8981.739,9330.591,9316.273000000001,8976.02,11135553536,119498842112
2013-01-15,9332.903,9432.84,9381.693000000001,9312.869,13077456896,138255712256
2013-01-16,9359.339,9438.125,9355.476999999999,9232.334,11915911168,122163290112
2013-01-17,9335.045,9373.413,9309.23,9258.576,8939161600,93804331008
2013-01-18,9358.399,9475.466,9432.295,9286.046999999999,9562727424,98504302592
2013-01-21,9543.242,9562.846,9562.846,9465.89,10113052672,104398888960
2013-01-22,9591.822,9623.015,9536.356,9456.207,10862432256,113888518144
2013-01-23,9495.732,9566.527,9548.311,9434.023000000001,8725984256,89543409664
2013-01-24,9540.628,9736.124,9444.082,9385.455,11003229184,113688461312
2013-01-25,9432.606,9445.999,9357.13,9353.386999999999,6850772480,71900078080
2013-01-28,9361.312,9618.919,9618.919,9361.312,8458125312,91116961792
2013-01-29,9636.325,9735.222,9704.655999999999,9627.657,9600572416,105613328384
2013-01-30,9695.405999999999,9788.469000000001,9783.841,9667.676,9767403520,102362120192
2013-01-31,9788.263,9804.726999999999,9667.671999999999,9637.578000000001,8955764736,93828849664
2013-02-01,9648.917,9820.827,9820.294,9609.836,9096906752,97242882048
2013-02-04,9830.895,9858.567,9760.831,9693.618,10260603904,110256865280
2013-02-05,9717.555,9971.64,9945.976,9709.597,8668781568,90738704384
2013-02-06,9942.038,9973.537,9922.718,9884.127,7501798400,82779807744
2013-02-07,9896.225,9934.295,9904.775,9782.5,7182747136,80913088512
2013-02-08,9880.26,10057.972,9989.093,9880.26,7562096640,86608560128
2013-02-18,10036.381,10049.534,9795.908000000001,9765.909,8579951104,94544945152
2013-02-19,9787.042,9787.042,9550.931,9519.74,9025588224,95280201728
2013-02-20,9548.175,9646.598,9645.871,9510.757,8404539392,92805914624
2013-02-21,9553.759,9553.759,9396.108,9290.194,10389643264,113866661888
2013-02-22,9386.466,9454.148000000001,9364.54,9353.865,7320854016,84264779776
2013-02-25,9399.454,9449.323,9342.37,9305.063,6949848064,79568633856
2013-02-26,9291.882,9428.775,9208.032,9193.926,8607935488,98311077888
2013-02-27,9241.66,9375.716,9333.237,9232.877,7343890432,81920262144
2013-02-28,9393.332,9641.436,9641.436,9350.645,8958773248,99117760512
2013-03-01,9630.871,9679.445,9650.144,9497.714,9564130304,108726280192
2013-03-04,9393.73,9397.822,9139.751,9081.437,12255716352,130431123456
2013-03-05,9138.496,9353.255,9341.353000000001,9085.357,9377604608,103791337472
2013-03-06,9396.75,9444.987,9431.165,9342.376,11823939584,126199021568
2013-03-07,9409.205,9506.29,9393.692,9268.476999999999,11439091712,123162509312
2013-03-08,9396.85,9417.301,9285.833,9282.528,7868680704,85486288896
2013-03-11,9256.964,9340.91,9277.158000000001,9155.94,6694473216,69977243648
2013-03-12,9268.171999999999,9396.414,9163.643,9082.575,8941588480,94340579328
2013-03-13,9150.947,9159.136,9073.221,9028.761999999999,6558270976,68501508096
2013-03-14,9029.838,9137.546,9087.253,9009.011999999999,5424143872,59904143360
2013-03-15,9087.37,9312.126,9099.287,8937.069,7249530368,80855769088
2013-03-18,9048.360999999999,9152.302,8999.018,8975.63,6184375808,69607473152
2013-03-19,9013.293,9081.032,9034.038,8930.062,6201233920,66627936256
2013-03-20,9035.652,9329.723,9317.97,9027.817,7992820736,85528936448
2013-03-21,9315.859,9382.908000000001,9326.294,9263.524,8393441280,91576860672
2013-03-22,9319.216999999999,9371.899,9343.412,9285.846,7358418432,78394884096
2013-03-25,9368.888,9393.478000000001,9313.128,9279.954,7109158912,76951707648
2013-03-26,9290.052,9339.346,9226.636,9149.141,7122657792,77648248832
2013-03-27,9220.349,9357.524,9225.126,9168.626,6713622016,74124173312
2013-03-28,9099.479,9099.479,8959.261999999999,8946.173,7694851072,82560581632
2013-03-29,8976.08,8996.428,8889.769,8879.293,5633477120,61103378432
2013-04-01,8901.643,9000.205,8937.755,8884.175,5929516544,64245563392
2013-04-02,8974.019,9112.931,8960.457,8928.32,6931579392,76203950080
2013-04-03,9007.648000000001,9062.11,8964.466999999999,8930.993,6292944384,66102812672
2013-04-08,8828.069,8960.982,8953.836,8748.741,6495863296,71055089664
2013-04-09,8965.617,9067.248,8993.114,8961.882,6075990016,65982394368
2013-04-10,8994.440999999999,9006.924,8962.299,8891.138,5841697280,66157498368
2013-04-11,9017.614,9036.948,8920.713,8915.71,5352414208,56510812160
2013-04-12,8911.375,8975.443000000001,8835.146999999999,8823.832,5125096448,54496137216
2013-04-15,8792.909,8818.179,8733.440999999999,8694.171999999999,5117808128,52553486336
2013-04-16,8656.228000000001,8861.212,8852.421,8645.185,5241454080,54598025216
2013-04-17,8852.783000000001,8917.690999999999,8894.368,8819.96,5165173248,58652262400
2013-04-18,8837.253,8996.629,8888.016,8813.046,5457745408,62918643712
2013-04-19,8910.429,9142.896,9111.186,8903.702,7820206592,86350798848
2013-04-22,9095.73,9140.448,9057.617,9012.716999999999,8116645376,89380151296
2013-04-23,9055.226999999999,9055.466999999999,8793.134,8783.774,7882102784,87800758272
2013-04-24,8786.416,8985.021999999999,8911.65,8742.189,8015486976,91186110464
2013-04-25,8870.693000000001,8941.271,8772.576,8758.279,8764986368,99728343040
2013-04-26,8809.190999999999,8857.891,8691.386,8667.583,6701046784,73630244864
2013-05-02,8643.896999999999,8726.136999999999,8718.197,8597.714,5306816000,60808441856
